,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,B1,B10,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,QA10,QA20,QA60,doa,label,id,t
77,77,77,20180713T101029_20180713T101023_T32UPA,0.14352448837209308,0.0011923488372093025,0.33132932558139533,0.19137776744186047,0.1182648604651163,0.1123819069767442,0.11410004651162793,0.15001023255813953,0.22462116279069766,0.2696981395348838,0.27050167441860473,0.3192625116279069,0.07131306976744188,0.0,0.0,0.0,2018-07-13,451,74526670,0.5315068493150685
78,78,78,20180716T102019_20180716T102549_T32UPA,0.5457732790697676,0.03452169767441861,0.438269581395349,0.37049318604651166,0.5479592325581396,0.5154205116279069,0.5414119767441862,0.5486833720930234,0.5806342790697676,0.6083786279069767,0.6022403953488372,0.6242819302325584,0.3043932325581396,0.0,0.0,1024.0,2018-07-16,451,74526670,0.5397260273972603
79,79,79,20180718T101031_20180718T101539_T32UPA,0.14270472093023262,0.002807790697674419,0.08284490697674424,0.04735755813953489,0.10650134883720935,0.08151139534883722,0.06008167441860468,0.06820681395348838,0.10252267441860467,0.11593369767441859,0.11543823255813958,0.12397713953488375,0.03366713953488373,0.0,0.0,0.0,2018-07-18,451,74526670,0.5452054794520548
80,80,80,20180721T102021_20180721T102024_T32UPA,0.9005343255813956,0.14074213953488376,0.3503785581395348,0.31017293023255826,0.8692950930232559,0.8233342790697677,0.8738607906976744,0.8824341162790695,0.893317093023256,0.9176770930232563,0.8806200930232561,0.9201828604651167,0.5979635348837211,0.0,0.0,1024.0,2018-07-21,451,74526670,0.5534246575342465
81,81,81,20180723T101019_20180723T101036_T32UPA,0.7258595813953492,0.06995162790697676,0.525978441860465,0.39109223255813963,0.6922709302325583,0.6704106976744187,0.7167900930232559,0.7381210232558141,0.7547351395348836,0.7774908604651163,0.7404725581395352,0.7931400232558141,0.5190672325581397,0.0,0.0,1024.0,2018-07-23,451,74526670,0.5589041095890411
82,82,82,20180726T102019_20180726T102150_T32UPA,0.11810581395348842,0.0012153023255813957,0.27756772093023246,0.1504368837209303,0.09689369767441865,0.09185362790697676,0.08080553488372096,0.11377853488372093,0.21380300000000002,0.259899,0.25866751162790697,0.299525093023256,0.07317362790697673,0.0,0.0,0.0,2018-07-26,451,74526670,0.5671232876712329
83,83,83,20180728T101031_20180728T101340_T32UPA,0.15533997674418604,0.019281000000000003,0.17729432558139538,0.11178395348837217,0.11231411627906983,0.1001767674418605,0.08985725581395351,0.11064174418604651,0.17722325581395346,0.20979239534883729,0.19045086046511636,0.2344336279069768,0.06959993023255813,0.0,0.0,2048.0,2018-07-28,451,74526670,0.5726027397260274
84,84,84,20180731T102021_20180731T102024_T32UPA,0.1271753720930233,0.0013103953488372096,0.27809041860465117,0.1502808139534884,0.10371446511627908,0.09648934883720932,0.08633948837209304,0.1184614186046512,0.2137681860465117,0.2580999069767441,0.2514999767441861,0.295577581395349,0.06159872093023256,0.0,0.0,489.1386046511629,2018-07-31,451,74526670,0.5808219178082191
85,85,85,20180802T101019_20180802T101020_T32UPA,0.18011476744186047,0.010647,0.15490688372093023,0.08299816279069767,0.15210797674418608,0.12657872093023256,0.10609988372093028,0.11699541860465125,0.17279244186046516,0.2079899302325582,0.19961741860465124,0.2247378837209303,0.03998048837209303,0.0,0.0,1553.1460465116284,2018-08-02,451,74526670,0.5863013698630137
86,86,86,20180805T102019_20180805T102019_T32UPA,0.136359,0.0015465813953488379,0.2943991395348839,0.15406867441860467,0.11171179069767444,0.10275493023255818,0.09224883720930233,0.12336032558139541,0.2252314186046512,0.275278558139535,0.27237453488372104,0.32198674418604667,0.06480760465116278,0.0,0.0,0.0,2018-08-05,451,74526670,0.5945205479452055
87,87,87,20180807T101021_20180807T101024_T32UPA,0.13618320930232564,0.0013211627906976745,0.2999335116279071,0.1624950930232559,0.11046323255813957,0.10376972093023261,0.09455304651162794,0.1331203023255814,0.23517190697674428,0.28106941860465134,0.275840046511628,0.32232016279069775,0.0770131627906977,0.0,0.0,0.0,2018-08-07,451,74526670,0.6
88,88,88,20180810T102021_20180810T102023_T32UPA,0.5192055348837212,0.02842955813953489,0.4636710930232558,0.3345192325581396,0.49439383720930247,0.47331379069767454,0.5141628837209304,0.5331717674418605,0.567838604651163,0.591508534883721,0.5608723023255816,0.6026506511627908,0.3607422558139535,0.0,0.0,1024.0,2018-08-10,451,74526670,0.6082191780821918
89,89,89,20180812T101019_20180812T101124_T32UPA,0.15995402325581398,0.026578000000000004,0.23514158139534885,0.14048034883720933,0.13759199999999994,0.1260017674418605,0.11900765116279072,0.1485445813953488,0.2293483023255814,0.2688983023255814,0.2710812093023256,0.3035769302325581,0.11204488372093027,0.0,0.0,2048.0,2018-08-12,451,74526670,0.6136986301369863
90,90,90,20180815T102019_20180815T102017_T32UPA,0.7865039534883722,0.005542232558139536,0.5836314651162793,0.3766240000000001,0.8273334418604653,0.7959181395348839,0.8485785116279074,0.8434858139534883,0.859242627906977,0.883824534883721,0.8856919767441861,0.8945505581395353,0.3745973953488373,0.0,0.0,1024.0,2018-08-15,451,74526670,0.6219178082191781
91,91,91,20180817T101021_20180817T101024_T32UPA,0.1503945813953489,0.013285488372093025,0.25519213953488384,0.14548241860465125,0.12254876744186045,0.1105733720930233,0.09957088372093024,0.13095106976744186,0.21797018604651172,0.25675858139534885,0.2522245581395349,0.2921737441860465,0.08243779069767443,0.0,0.0,2048.0,2018-08-17,451,74526670,0.6273972602739726
92,92,92,20180820T102021_20180820T102358_T32UPA,0.12891116279069767,0.0012852093023255815,0.2581948139534885,0.13733793023255814,0.10495539534883724,0.09486727906976747,0.08507013953488378,0.11335658139534888,0.20239204651162795,0.24325465116279074,0.23780218604651168,0.2818323255813954,0.05483990697674419,0.0,0.0,0.0,2018-08-20,451,74526670,0.6356164383561644
93,93,93,20180822T101019_20180822T101321_T32UPA,0.13871693023255816,0.0012113023255813956,0.2781458372093024,0.1510733720930233,0.11110539534883725,0.10113074418604653,0.09134213953488377,0.12276500000000001,0.2105928139534885,0.2554903720930233,0.25304544186046507,0.29726341860465116,0.062216604651162806,0.0,0.0,0.0,2018-08-22,451,74526670,0.6410958904109589
94,94,94,20180825T102019_20180825T102015_T32UPA,0.601330069767442,0.09079376744186052,0.27516946511627915,0.25013541860465127,0.5866707441860466,0.5546805581395352,0.5817553488372094,0.5798591860465118,0.5885374418604653,0.6015163953488372,0.5956796279069768,0.6066559302325584,0.3430994418604653,0.0,0.0,1024.0,2018-08-25,451,74526670,0.6493150684931507
95,95,95,20180827T101021_20180827T101023_T32UPA,0.6743820930232559,0.01466962790697675,0.4792894418604653,0.30570306976744194,0.6704294883720932,0.6412627209302328,0.6833794186046513,0.6912140930232559,0.71061211627907,0.7334561860465119,0.7136602325581395,0.7465142790697674,0.3674272325581396,0.0,0.0,1024.0,2018-08-27,451,74526670,0.6547945205479452
96,96,96,20180830T102021_20180830T102524_T32UPA,0.8637750697674419,0.006958139534883722,0.5443748604651164,0.36859381395348845,0.8568534883720932,0.8125223720930234,0.8660579069767445,0.8620486976744187,0.8778076744186046,0.905978906976744,0.8586489069767445,0.9143591627906981,0.3631247209302328,0.0,0.0,1024.0,2018-08-30,451,74526670,0.663013698630137
97,97,97,20180901T101019_20180901T101015_T32UPA,0.6492978837209304,0.03783258139534884,0.5091366511627909,0.3810462558139535,0.6538312093023255,0.6059031627906978,0.632224023255814,0.6407629767441863,0.659071581395349,0.6865981395348837,0.6817559302325583,0.7031995348837211,0.34628825581395367,0.0,0.0,1024.0,2018-09-01,451,74526670,0.6684931506849315
98,98,98,20180904T102019_20180904T102014_T32UPA,0.1410291162790698,0.0010654883720930233,0.2274179767441861,0.11485658139534885,0.11376532558139536,0.09991823255813957,0.08093565116279068,0.10800023255813956,0.20495227906976748,0.24978293023255824,0.2422789767441861,0.2854334418604652,0.049933372093023266,0.0,0.0,0.0,2018-09-04,451,74526670,0.6767123287671233
99,99,99,20180906T101021_20180906T101022_T32UPA,0.14682700000000004,0.0012129069767441859,0.2579046976744187,0.13609055813953494,0.11543704651162787,0.10221130232558141,0.08293297674418608,0.11876934883720931,0.2268869302325582,0.27053204651162804,0.263193046511628,0.3083357674418605,0.06742486046511628,0.0,0.0,0.0,2018-09-06,451,74526670,0.6821917808219178
100,100,100,20180909T102021_20180909T102205_T32UPA,0.2516400232558141,0.027565302325581402,0.216587023255814,0.17432772093023252,0.22108048837209313,0.20411869767441868,0.19959337209302327,0.2242270000000001,0.2967012790697676,0.3287980000000001,0.31607260465116277,0.3500007906976745,0.1597179069767442,0.0,0.0,2048.0,2018-09-09,451,74526670,0.6904109589041096
101,101,101,20180911T101019_20180911T101438_T32UPA,0.145144534883721,0.01834409302325581,0.2212182325581396,0.12202374418604657,0.1162272093023256,0.10511076744186046,0.08585772093023258,0.11774267441860468,0.21949900000000008,0.26502537209302335,0.25951111627906975,0.29796781395348854,0.08059897674418609,0.0,0.0,2048.0,2018-09-11,451,74526670,0.6958904109589041
102,102,102,20180914T102019_20180914T102014_T32UPA,0.3698843488372095,0.002582069767441861,0.37570209302325597,0.3164522325581396,0.3542492325581395,0.3261121627906977,0.3358497441860465,0.33735351162790694,0.37230981395348856,0.4012619069767442,0.38090032558139536,0.41706374418604675,0.11681725581395351,0.0,0.0,1024.0,2018-09-14,451,74526670,0.7041095890410959
103,103,103,20180916T101021_20180916T101512_T32UPA,0.13010495348837214,0.0038999767441860477,0.24706011627906987,0.12716904651162794,0.1005841162790698,0.09099255813953493,0.06984362790697674,0.11020646511627911,0.235264046511628,0.28307139534883724,0.2791758139534884,0.3219373255813955,0.09131411627906981,0.0,0.0,0.0,2018-09-16,451,74526670,0.7095890410958904
104,104,104,20180919T102021_20180919T102018_T32UPA,0.1273161627906977,0.0008800000000000001,0.22669004651162797,0.10875151162790701,0.1000565581395349,0.08806481395348839,0.06829793023255813,0.09955434883720932,0.21304944186046523,0.2590691860465117,0.25097288372093024,0.3001210000000001,0.05069100000000001,0.0,0.0,0.0,2018-09-19,451,74526670,0.7178082191780822
105,105,105,20180921T101019_20180921T101017_T32UPA,0.3418670232558141,0.06729172093023256,0.22038897674418614,0.1752398604651163,0.31066469767441873,0.28387437209302324,0.2800504883720932,0.29406067441860473,0.3394392093023257,0.36769823255813955,0.3585554418604651,0.38653272093023283,0.20730886046511635,0.0,0.0,1024.0,2018-09-21,451,74526670,0.7232876712328767
106,106,106,20180921T101019_20180921T101647_T32UPA,0.34186804651162794,0.06731123255813952,0.22036267441860474,0.1752286046511628,0.310700534883721,0.2838587674418605,0.2800240232558141,0.2940503023255815,0.3394541162790699,0.3676982325581396,0.358543046511628,0.3865082790697676,0.20730886046511635,0.0,0.0,1024.0,2018-09-21,451,74526670,0.7232876712328767
107,107,107,20180924T102019_20180924T102602_T32UPA,0.1567034651162791,0.003430581395348837,0.12283488372093022,0.09325011627906979,0.11813106976744189,0.09328339534883723,0.07761030232558137,0.09216506976744188,0.14024986046511634,0.1590533720930233,0.14923093023255812,0.17375576744186044,0.07233637209302325,0.0,0.0,0.0,2018-09-24,451,74526670,0.7315068493150685
108,108,108,20180926T101021_20180926T101020_T32UPA,0.14470439534883728,0.01854588372093024,0.2230178139534885,0.12190504651162794,0.11507137209302326,0.1037111627906977,0.08163793023255812,0.122276511627907,0.23942013953488372,0.28111009302325596,0.2807866046511629,0.3143894186046512,0.13032267441860468,0.0,0.0,2048.0,2018-09-26,451,74526670,0.736986301369863
109,109,109,20180929T102021_20180929T102019_T32UPA,0.12301669767441865,0.005391116279069769,0.21962062790697684,0.11282641860465115,0.09675162790697676,0.08750397674418608,0.0664462558139535,0.10775781395348838,0.22794448837209313,0.2702184418604652,0.27494,0.3074127906976745,0.12573688372093025,0.0,0.0,0.0,2018-09-29,451,74526670,0.7452054794520548
110,110,110,20181001T101019_20181001T101558_T32UPA,0.4128241162790699,0.04151018604651164,0.14504141860465122,0.12952723255813955,0.39433644186046524,0.3587856046511628,0.3622489302325582,0.37896234883720936,0.4139162325581396,0.4318728139534886,0.43051486046511656,0.4446333953488374,0.2546239534883721,0.0,0.0,1024.0,2018-10-01,451,74526670,0.7506849315068493
111,111,111,20181004T102019_20181004T102018_T32UPA,0.1250749302325582,0.0011553720930232562,0.2194685116279069,0.10594902325581397,0.09787220930232561,0.08828606976744188,0.06642658139534885,0.10569876744186052,0.21898648837209309,0.2660680930232559,0.2661173953488373,0.3081827906976745,0.07606888372093025,0.0,0.0,0.0,2018-10-04,451,74526670,0.7589041095890411
112,112,112,20181006T101021_20181006T101510_T32UPA,0.146815534883721,0.008551395348837212,0.22556018604651168,0.11495690697674422,0.11472741860465119,0.10206441860465117,0.08046809302325578,0.12114723255813958,0.22938202325581403,0.2735706511627907,0.2659418604651163,0.31293339534883724,0.07478497674418602,0.0,0.0,2048.0,2018-10-06,451,74526670,0.7643835616438356
113,113,113,20181006T101021_20181006T101651_T32UPA,0.146815534883721,0.008551395348837212,0.22556018604651168,0.11495690697674422,0.11472741860465119,0.10206441860465117,0.08046809302325578,0.12114723255813958,0.22938202325581403,0.2735706511627907,0.2659418604651163,0.31293339534883724,0.07478497674418602,0.0,0.0,2048.0,2018-10-06,451,74526670,0.7643835616438356
114,114,114,20181009T102021_20181009T102559_T32UPA,0.32301120930232563,0.1337062325581396,0.2442717441860466,0.19809730232558137,0.2889295348837209,0.2660489767441861,0.2629472093023257,0.29228574418604675,0.36121479069767454,0.3934109534883721,0.38412230232558137,0.4182421627906978,0.25088004651162804,0.0,0.0,1024.0,2018-10-09,451,74526670,0.7726027397260274
115,115,115,20181011T101019_20181011T101020_T32UPA,0.13739911627906976,0.0011953720930232565,0.2639566976744186,0.13781188372093026,0.10689209302325585,0.0958570930232558,0.07859997674418609,0.12284944186046515,0.22868576744186053,0.2713166046511629,0.2802572093023256,0.3173046976744188,0.11345030232558143,0.0,0.0,0.0,2018-10-11,451,74526670,0.7780821917808219
116,116,116,20181014T102019_20181014T102627_T32UPA,0.13030758139534884,0.0014264883720930236,0.2559342558139536,0.13270520930232557,0.103981511627907,0.09203618604651165,0.07883853488372093,0.1134592558139535,0.2034445581395349,0.24415393023255821,0.24894906976744194,0.28940465116279074,0.07604425581395348,0.0,0.0,0.0,2018-10-14,451,74526670,0.7863013698630137
117,117,117,20181016T101021_20181016T101021_T32UPA,0.15799609302325582,0.0012928604651162793,0.2840662093023256,0.15235730232558142,0.1252050930232558,0.10861744186046518,0.09621658139534887,0.13328662790697673,0.22026723255813954,0.26107493023255823,0.2612603953488374,0.30919834883720937,0.0728448139534884,0.0,0.0,0.0,2018-10-16,451,74526670,0.7917808219178082
118,118,118,20181019T102031_20181019T102029_T32UPA,0.5672313255813952,0.0024915581395348846,0.5358798604651163,0.44567283720930245,0.5553702790697674,0.5202685581395351,0.5575910000000003,0.5663294883720932,0.5878529069767443,0.6101728139534887,0.5792832093023256,0.6252674186046513,0.24843446511627915,0.0,0.0,1024.0,2018-10-19,451,74526670,0.8
119,119,119,20181021T101039_20181021T101201_T32UPA,0.6878143023255815,0.02016413953488372,0.7088242558139537,0.5733694883720931,0.6983113720930234,0.6857530000000003,0.7553259069767442,0.7884488604651165,0.8207323488372092,0.8447166279069767,0.8322352325581398,0.8754817674418605,0.48979646511627917,0.0,0.0,1024.0,2018-10-21,451,74526670,0.8054794520547945
120,120,120,20181024T102059_20181024T102428_T32UPA,0.16676176744186053,0.001236279069767442,0.1361486279069767,0.06838616279069769,0.13967390697674426,0.10991169767441863,0.09382948837209304,0.11134688372093027,0.15916362790697675,0.18545551162790688,0.18609369767441866,0.2125853953488373,0.04878560465116281,0.0,0.0,0.0,2018-10-24,451,74526670,0.8136986301369863
121,121,121,20181026T101111_20181026T101108_T32UPA,0.5896298372093023,0.002704581395348837,0.5461206511627907,0.4689788837209304,0.5649300697674416,0.5169565348837211,0.5524301395348838,0.5647776744186049,0.5878466976744186,0.6110570232558142,0.5934232093023255,0.6319107209302325,0.2654952093023256,0.0,0.0,1024.0,2018-10-26,451,74526670,0.8191780821917808
122,122,122,20181029T102131_20181029T102131_T32UPA,0.4644016046511627,0.13337618604651164,0.2910273255813953,0.2727660697674418,0.4283633720930234,0.38742490697674437,0.4079662790697675,0.4172327674418606,0.441119697674419,0.4614181162790699,0.43353725581395347,0.47533439534883737,0.26367502325581393,0.0,0.0,1024.0,2018-10-29,451,74526670,0.8273972602739726
123,123,123,20181031T101139_20181031T101140_T32UPA,0.24428462790697683,0.09074658139534886,0.2243064651162791,0.15345465116279075,0.2145389069767443,0.1887701860465116,0.18262344186046522,0.2101786744186047,0.2644096046511629,0.2885189534883721,0.2918476976744187,0.31723876744186047,0.16365223255813946,0.0,0.0,2048.0,2018-10-31,451,74526670,0.8328767123287671
124,124,124,20181103T102159_20181103T102338_T32UPA,0.42628853488372115,0.0043076511627906985,0.2827571162790698,0.1687862790697675,0.41851758139534895,0.372162046511628,0.37923495348837216,0.3815867209302328,0.4002816976744187,0.4150291627906978,0.4113446744186047,0.42193127906976746,0.16853060465116282,0.0,0.0,1024.0,2018-11-03,451,74526670,0.8410958904109589
125,125,125,20181105T101211_20181105T101404_T32UPA,0.2557023023255814,0.11272132558139539,0.20254993023255813,0.15286200000000005,0.23187125581395354,0.20038411627906974,0.19620567441860468,0.216383511627907,0.25147858139534884,0.26866013953488377,0.2696072093023257,0.28527002325581396,0.17640595348837218,0.0,0.0,2048.0,2018-11-05,451,74526670,0.8465753424657534
126,126,126,20181108T102231_20181108T102225_T32UPA,0.4645553023255816,0.027325395348837208,0.41133730232558163,0.34286644186046505,0.4274657906976745,0.38807506976744205,0.4173674883720931,0.43621297674418613,0.4730524186046513,0.49970883720930237,0.46817200000000003,0.524933627906977,0.2666997906976744,0.0,0.0,1024.0,2018-11-08,451,74526670,0.8547945205479452
127,127,127,20181110T101239_20181110T101317_T32UPA,0.23717876744186053,0.01584660465116279,0.16507211627906979,0.11073646511627909,0.19031011627906982,0.1465348604651163,0.12965779069767447,0.13623527906976748,0.15799048837209306,0.17529681395348834,0.16528762790697674,0.1844618139534884,0.055318162790697685,0.0,0.0,2048.0,2018-11-10,451,74526670,0.8602739726027397
128,128,128,20181115T101251_20181115T101254_T32UPA,0.48295720930232566,0.0017230000000000006,0.431836023255814,0.3503783488372095,0.46324772093023275,0.423220581395349,0.45479167441860485,0.46097195348837233,0.48000767441860476,0.49837167441860486,0.4668422325581397,0.5139876046511628,0.15902246511627913,0.0,0.0,1024.0,2018-11-15,451,74526670,0.873972602739726
129,129,129,20181118T102311_20181118T102312_T32UPA,0.15274904651162796,0.0016398604651162792,0.2426163720930233,0.15039744186046514,0.11970020930232558,0.09540983720930238,0.08711495348837209,0.11518267441860468,0.17015044186046516,0.1935691627906977,0.1993362093023257,0.22616355813953498,0.09387995348837214,0.0,0.0,0.0,2018-11-18,451,74526670,0.8821917808219178
130,130,130,20181120T101319_20181120T101557_T32UPA,0.6643241860465119,0.12696441860465119,0.14657944186046512,0.14993825581395354,0.6248838837209301,0.5543127674418604,0.5893900465116279,0.6010856744186049,0.6061078139534886,0.6150875348837209,0.5933488139534884,0.6176192325581394,0.4000905581395349,0.0,0.0,1024.0,2018-11-20,451,74526670,0.8876712328767123
131,131,131,20181123T102339_20181123T102334_T32UPA,0.2317511627906977,0.0018855813953488367,0.2235488837209303,0.15191830232558146,0.1881407209302325,0.14799544186046515,0.1392709069767442,0.1553770697674419,0.19113904651162797,0.2099604418604652,0.2065585813953489,0.23171439534883723,0.07177639534883722,0.0,0.0,0.0,2018-11-23,451,74526670,0.8958904109589041
132,132,132,20181125T101331_20181125T101402_T32UPA,0.20582439534883726,0.0011678139534883726,0.06287625581395351,0.03640027906976745,0.15030011627906978,0.10172816279069767,0.07611016279069768,0.08144120930232558,0.09697839534883722,0.10265720930232561,0.09337479069767445,0.10444918604651167,0.03050876744186047,0.0,0.0,0.0,2018-11-25,451,74526670,0.9013698630136986
133,133,133,20181128T102351_20181128T102346_T32UPA,0.1755969069767442,0.002885581395348837,0.23978920930232572,0.14837062790697678,0.14069104651162792,0.10998241860465116,0.1009480930232558,0.13108293023255813,0.18347230232558145,0.20691374418604652,0.21341630232558145,0.2371506046511628,0.11020820930232562,0.0,0.0,0.0,2018-11-28,451,74526670,0.9095890410958904
134,134,134,20181130T101349_20181130T101352_T32UPA,0.5954526279069765,0.07337809302325583,0.18787281395348843,0.1796244883720931,0.5626077906976744,0.4974491627906979,0.5294163488372094,0.5386426279069769,0.5463460697674422,0.5618018604651165,0.5393899069767444,0.569713093023256,0.30324009302325594,0.0,0.0,1024.0,2018-11-30,451,74526670,0.915068493150685
135,135,135,20181203T102359_20181203T102604_T32UPA,0.9164962558139534,0.008290837209302331,0.6818531627906977,0.4339587674418606,0.8992037441860469,0.8904673488372095,1.044924534883721,1.071301488372093,1.1096365116279074,1.1600449302325582,1.0490924883720931,1.1979380930232564,0.4950964883720931,0.0,0.0,1024.0,2018-12-03,451,74526670,0.9232876712328767
136,136,136,20181205T101401_20181205T101359_T32UPA,0.18290730232558144,0.005653302325581396,0.14829579069767448,0.07697234883720934,0.1407714651162791,0.109762,0.09822648837209304,0.13224813953488374,0.18946106976744193,0.21458127906976748,0.21808074418604656,0.24659832558139538,0.09667211627906978,0.0,0.0,0.0,2018-12-05,451,74526670,0.9287671232876712
137,137,137,20181208T102401_20181208T102407_T32UPA,0.6167334651162791,0.077976488372093,0.31231332558139546,0.24539716279069773,0.5746840232558141,0.5134952325581396,0.566408069767442,0.5865914651162791,0.601057488372093,0.6177397441860468,0.5766717906976746,0.6224577441860465,0.3792778604651164,0.0,0.0,1024.0,2018-12-08,451,74526670,0.936986301369863
138,138,138,20181210T101409_20181210T101406_T32UPA,0.53221411627907,0.005164558139534887,0.22522274418604654,0.17403351162790703,0.5004351162790699,0.43546283720930246,0.473441139534884,0.48977204651162803,0.5059142558139537,0.5210519069767442,0.49947844186046525,0.5276079302325584,0.2181850000000001,0.0,0.0,1024.0,2018-12-10,451,74526670,0.9424657534246575
139,139,139,20181213T102419_20181213T102422_T32UPA,0.2127987209302326,0.003263418604651163,0.10356790697674421,0.07925897674418605,0.15984900000000002,0.11524413953488373,0.09773067441860465,0.10839118604651164,0.12945488372093028,0.14001276744186053,0.1293221162790698,0.14974839534883724,0.08028279069767442,0.0,0.0,0.0,2018-12-13,451,74526670,0.9506849315068493
140,140,140,20181215T101421_20181215T101420_T32UPA,0.6032960930232559,0.003274604651162791,0.4379899069767444,0.36966402325581393,0.5663776976744186,0.4812017906976745,0.5189364883720932,0.5340055348837212,0.5413202093023257,0.5523013255813954,0.5410057441860466,0.5557360000000002,0.25308239534883736,0.0,0.0,1024.0,2018-12-15,451,74526670,0.9561643835616438
141,141,141,20181218T102431_20181218T102426_T32UPA,0.5036479534883722,0.004062186046511629,0.3840006046511629,0.29892848837209307,0.4794514651162791,0.4179637674418606,0.44821672093023274,0.4638529534883721,0.479374,0.4935267441860466,0.47916567441860475,0.5037952558139537,0.24359248837209313,0.0,0.0,1024.0,2018-12-18,451,74526670,0.9643835616438357
142,142,142,20181220T101429_20181220T101427_T32UPA,0.4962567441860466,0.013767860465116286,0.15111134883720936,0.0920816976744186,0.42238641860465115,0.32645893023255823,0.32284411627906984,0.3213311395348838,0.320115046511628,0.3276339534883721,0.3010553488372093,0.3236291162790699,0.11118004651162794,0.0,0.0,1024.0,2018-12-20,451,74526670,0.9698630136986301
143,143,143,20181223T102429_20181223T102536_T32UPA,0.6362803255813955,0.1765400000000001,0.27586483720930244,0.2665233023255815,0.6096424186046514,0.5437446511627908,0.5946007906976745,0.6113462093023257,0.6279243023255816,0.6412861162790698,0.6202922093023258,0.6493001627906979,0.4199128604651162,0.0,0.0,1024.0,2018-12-23,451,74526670,0.9780821917808219
144,144,144,20181225T101421_20181225T101424_T32UPA,0.4738222093023257,0.034708209302325585,0.29020248837209306,0.20609318604651164,0.43188772093023264,0.3741246976744186,0.39081081395348855,0.40085867441860473,0.41253937209302344,0.4230397674418606,0.4020574186046512,0.4276001627906976,0.21335648837209312,0.0,0.0,1024.0,2018-12-25,451,74526670,0.9835616438356164
145,145,145,20181228T102431_20181228T102427_T32UPA,0.452810023255814,0.0021462558139534885,0.35578872093023267,0.28521981395348855,0.42201895348837215,0.3630062558139535,0.39078260465116277,0.39774158139534893,0.4123644186046515,0.42822548837209307,0.39741600000000016,0.43896197674418613,0.13554409302325585,0.0,0.0,1024.0,2018-12-28,451,74526670,0.9917808219178083
146,146,146,20181230T101429_20181230T101429_T32UPA,0.34507279069767455,0.019476023255813962,0.16484813953488378,0.1376138604651163,0.3013967674418607,0.24177253488372086,0.24317755813953493,0.2550454883720931,0.2747845813953488,0.2895205581395349,0.2777464418604651,0.29905944186046524,0.11412616279069769,0.0,0.0,1024.0,2018-12-30,451,74526670,0.9972602739726028
